wind_kt_norm,pressure_mb_norm,sst_c_norm,shear_ms_norm,ohc_kjcm2_norm,rh_pct_norm,shadow_pc1,shadow_pc2,shadow_pc3,shadow_pc4,shadow_pc5,shadow_pc6,shadow_pc7,shadow_pc8,shadow_pc9,shadow_pc10,shadow_pc11,shadow_pc12,shadow_pc13,shadow_pc14,shadow_pc15,shadow_pc16,ri_label,split
0.0,2.7305431475126234,2.7544245448727414,0.9269363483206634,0.0,2.128175668560828,1.6500450649519784,-0.037575730829684906,-0.2062277630444179,0.11428987756236887,0.6241208406873948,-0.2940999471004961,0.07537001501970092,0.3185348787076036,-0.07183030910434218,-0.023228693008518965,-0.34202471393886424,0.21449150103604586,-0.14631665477703645,-0.20350600255962722,-0.09336723743927461,-0.0410037057734839,0,train
0.1256637061435918,2.759903826518133,2.7323006529460527,0.5717032567486726,0.0891231958465189,2.330859065566621,2.047034348819099,0.04088058788794485,0.13915259467147306,-0.6324531119179468,0.4313633681366046,-0.28506393783163225,0.12463545758327077,0.04622808023176167,-0.0020213897774231104,0.05348745385026289,0.09314733922501561,0.3202714974307902,-0.04034631806929306,-0.03834250974341625,-0.06527533450606164,0.10883118416222753,0,train
0.2513274122871834,2.818625184529157,2.7323006529460527,0.8214765242602287,0.0891231958465189,2.128175668560828,1.8985538268962867,0.006301687956145885,-0.3219085917527871,-0.5816011416062008,0.3159523354508996,-0.2756020107707868,-0.04889904308624676,-0.005284941839068441,-0.16750890562796245,0.14298634275178734,-0.11291258269533155,0.24485697621048275,0.0006523419024165172,0.045993918505460786,-0.1654197706772378,0.07273479029678125,0,train
0.2513274122871834,2.789264505523647,2.7323006529460527,1.0101941041578486,0.1559655927314081,2.2295173670637243,1.7746875242662092,0.019308926450891495,-0.49791144197080667,-0.7048454352135056,0.22703913173841433,-0.34374157874485295,-0.09103765943372916,0.14377363771105722,-0.3055386322660354,0.23683580040447869,-0.09675118171520636,0.07884977666139309,0.10431593212898918,0.07505905858545334,-0.096016259550294,0.009528186073670203,0,train
0.2513274122871834,2.759903826518133,2.7323006529460527,0.888082728929977,0.3342119844244461,2.178846517812276,1.4560204785774817,0.2364334493188504,-0.5703822753604051,-0.9008319643280289,0.14793776609759005,-0.44101945580266827,-0.19993170934660626,0.14183949372873506,-0.2202297329257324,0.21234523797045976,0.08445894512132374,0.15905967655816744,0.054090376009985536,0.11828357703304249,-0.018357241067350552,-0.022374884412167312,0,train
0.2513274122871834,2.7011824685071097,2.710176761019364,0.560602222637048,0.2673695875395568,2.2801882163151723,1.7913499622743703,0.21726669589153375,0.11938884960296381,-0.9243335908825552,0.1126769141330885,-0.353777923610106,0.006172376574084426,0.010428075789574498,-0.10677709537964408,0.09962853545240327,0.25163000002163227,0.2486583766947852,-0.018417955446472914,0.1696007601280563,0.05433680742640399,0.1365737984331239,0,train
0.2513274122871834,2.642461110496086,2.632743139275954,1.0379466894369105,0.0,2.2295173670637243,1.764962446728621,-0.16407761358031425,-0.5015751274320938,-0.3138592338594526,0.3647064709096588,-0.0632375887341331,0.010029146071581285,0.14847839092332143,-0.5173943325002544,0.29892334376419893,-0.1013028865052722,0.025616031326248068,0.11692153848888734,0.15854842174521863,-0.06637992260709834,-0.0898036747121815,0,train
0.2513274122871834,2.6718217895016,2.566371463495888,1.2155632352229055,0.0,2.533542462572414,1.69082468476604,-0.20560959464580553,-0.49103123943513505,-0.3834423298254934,0.24574919686843527,-0.0016401571823709549,0.08284358266613301,0.28880593078262473,-0.756287351178839,0.4138480121152567,0.015312441952806621,-0.13010009592994373,0.26347694480576334,0.21868926808739797,0.08406697049811174,-0.15047529096141715,0,train
0.1256637061435918,2.759903826518133,2.676990923129331,1.737311838469267,0.0,1.4187837790405515,1.5100743787415571,0.01742938854795878,0.7551412781225677,1.2720888105900825,4.1110399760402316e-05,-0.023184710780595336,0.37903555637316666,0.20817778126011116,0.22233649808976746,-0.13978315651625242,-0.26953038156202247,-0.17681199811826,-0.00858537603549872,0.05222177188724886,0.01630984379608151,0.0033930564339746325,0,train
0.2513274122871834,2.7305431475126234,2.6106192473492653,2.203555271157505,0.0,1.1654295327833104,1.5104141690039583,0.018220095445748596,0.8902879123056524,1.202691350897403,-0.2109024216820639,0.11988022839884833,0.641470227848743,-0.18418365589758745,0.3716940414956021,-0.19960603254610468,-0.005663654156326803,-0.15725999191148882,0.10420212063404496,0.13674971263713828,-0.034363105439543254,0.13891027179793705,0,train
0.2513274122871834,2.7011824685071097,2.621681193312609,2.225757339380755,0.0,1.064087834280414,1.5018495548194202,0.019767081339335857,0.8849924182129376,1.1973125223171455,-0.2644381338412867,0.09258741779032387,0.6687288055892724,-0.20865913881007375,0.4182950176500098,-0.13331706719567246,0.0453741085228313,-0.15886875047302546,0.16618444478324723,0.11467882333557874,-0.03594942641556155,0.15573065863620095,0,train
0.0,2.759903826518133,2.964601518176284,1.15450754760897,1.359128736659414,2.2295173670637243,-1.13063712544472,1.6756339722774236,-0.36739448663278895,-0.5340238510004796,0.18171004947623504,0.014298380074828199,0.2359612526615656,0.3800737676773902,0.08000201635150955,-0.1848962025342928,-0.0007335316089244759,0.06707303259444614,-0.07786065137531267,-0.04619941015352735,0.23344055575485678,-0.22641698314242886,1,train
0.1256637061435918,2.7011824685071097,2.95353957221294,1.3876292639530887,1.4259711335443033,1.9254922715550344,-1.2642402615358395,1.4464686850463864,-1.0085636086067633,-0.10226849784372197,-0.21601848110284932,-0.28519241844790927,0.8622547263793253,0.21411283390317604,0.30523652259912765,-0.16422299960998937,-0.003041490810397951,0.050888989606620916,-0.058138130599240695,0.14007641569409252,0.2716458126149087,-0.06030257610104098,0,train
0.3769911184307751,2.5837397524850623,2.931415680286251,1.393179781008901,1.1140399480814869,1.9254922715550344,-0.7419837910552214,1.181722365465797,-0.8272727555315862,-0.06214958636496215,-0.32637363734059116,-0.32780762490187937,0.26111529302008896,0.24674755785335817,-0.03385522465314483,0.005674874411438026,-0.19079823836402243,-0.1320211215763283,-0.1299592088804569,0.26650071048041607,0.05770927344689253,0.12937003501462702,0,train
0.6283185307179587,2.5250183944740385,2.9092917883595626,1.470887019790274,0.6461431698872624,1.9761631208064827,0.37410689446785206,0.5919020425752772,-0.2561491611769487,-0.4499139393260961,-0.505558686089256,-0.3947161405032599,-0.12496822166796212,0.2492435735676768,-0.4410567441286174,-0.004773909714170486,-0.22830532603558829,-0.2639634378679801,0.10533678035587513,0.156334813326973,0.18172144314956498,0.14827304687951087,0,train
0.7539822368615504,2.29013296242994,2.9092917883595626,1.6318520144088322,1.1363207470431167,1.672138025297793,-0.8237597139207701,0.5375392244595729,-0.9536060783944234,0.07407412439278216,-0.6125334915967255,-0.07147856181599749,0.3694494168868049,-0.0799655065269232,-0.14133722973329502,-0.27102025104566796,-0.2625899781050487,-0.19405493968304105,0.16021465856721429,0.018892784143807514,0.1989899083768568,0.22022032081967818,0,train
0.7539822368615504,2.3194936414354537,2.876105950469529,1.642953048520457,1.1586015460047463,1.5707963267948966,-0.7929380554933328,0.4600499220732584,-1.0421944484751853,-0.05235784303007712,-0.5829126734842747,0.003227259408965455,0.3649028462448056,-0.1754448470917415,-0.1253300186977956,-0.20075575935678028,-0.19183649749902665,-0.24043152596859102,0.22874369478171935,0.0007666334246606704,0.14492002437556806,0.16644050892372692,0,train
