storm_id,storm_name,year,time,storm_type,lat,lon,wind_kt,pressure_mb,dist_norfolk_deg,category,is_landfall,landfall_state,wind_delta_24h,ri_label,sst_c,shear_ms,ohc_kjcm2,rh_pct,vort_s1,wind_kt_norm,pressure_mb_norm,sst_c_norm,shear_ms_norm,ohc_kjcm2_norm,rh_pct_norm
AL011986,ANDREW,1986,1986-06-05 00:00:00+00:00,SD,26.2,-75.8,30,1007.0,10.676853822210653,TD,0,,5.0,,26.200000000000003,10.8454,11.0,71.0,0.00868,-0.12566370614359168,2.877346542540181,2.721238706982709,1.1378559964415327,0.24508878857792712,2.4322007640695174
AL011986,ANDREW,1986,1986-06-05 06:00:00+00:00,SD,27.4,-76.0,30,1006.0,9.469775782809084,TD,0,,10.0,,25.8,10.9482,0.0,68.0,0.0031100000000000004,-0.12566370614359168,2.847985863534671,2.676990923129331,1.1489570305531573,0.0,2.2801882163151723
AL011986,ANDREW,1986,1986-06-05 12:00:00+00:00,SD,28.4,-76.4,30,1005.0,8.465345692217241,TD,0,,15.0,,26.0,10.5884,0.0,66.0,0.0034200000000000003,-0.12566370614359168,2.8186251845291572,2.69911481505602,1.110103411162471,0.0,2.178846517812276
AL011986,ANDREW,1986,1986-06-05 18:00:00+00:00,SD,29.1,-77.0,30,1003.0,7.786425457698875,TD,0,,15.0,,25.900000000000002,10.3828,0.0,66.0,0.007130000000000001,-0.12566370614359168,2.7599038265181335,2.6880528690926755,1.0879013429392215,0.0,2.178846517812276
AL011986,ANDREW,1986,1986-06-06 00:00:00+00:00,TS,29.7,-77.5,35,1002.0,7.233678641556716,TS,0,,10.0,0.0,26.5,8.8922,0.0,65.0,0.007110000000000001,0.0,2.7305431475126234,2.7544245448727414,0.9269363483206634,0.0,2.1281756685608277
AL011986,ANDREW,1986,1986-06-06 06:00:00+00:00,TS,30.2,-77.8,40,1003.0,6.779671439645444,TS,0,,5.0,0.0,26.3,5.6026,4.0,69.0,0.0009400000000000001,0.1256637061435918,2.7599038265181335,2.7323006529460527,0.5717032567486726,0.08912319584651895,2.330859065566621
AL011986,ANDREW,1986,1986-06-06 12:00:00+00:00,TS,30.7,-78.0,45,1005.0,6.322841431325476,TS,0,,0.0,0.0,26.3,7.9156,4.0,65.0,0.00093,0.25132741228718347,2.8186251845291572,2.7323006529460527,0.8214765242602287,0.08912319584651895,2.1281756685608277
AL011986,ANDREW,1986,1986-06-06 18:00:00+00:00,TS,31.4,-77.9,45,1004.0,5.62016310324467,TS,0,,0.0,0.0,26.3,9.6632,7.0,67.0,0.00421,0.25132741228718347,2.789264505523647,2.7323006529460527,1.0101941041578486,0.15596559273140817,2.2295173670637243
AL011986,ANDREW,1986,1986-06-07 00:00:00+00:00,TS,31.9,-77.8,45,1003.0,5.113216240087368,TS,0,,0.0,0.0,26.3,8.5324,15.0,66.0,0.00352,0.25132741228718347,2.7599038265181335,2.7323006529460527,0.888082728929977,0.3342119844244461,2.178846517812276
AL011986,ANDREW,1986,1986-06-07 06:00:00+00:00,TS,32.8,-76.9,45,1001.0,4.087974150737521,TS,0,,0.0,0.0,26.1,5.4998000000000005,12.0,68.0,0.00079,0.25132741228718347,2.7011824685071097,2.710176761019364,0.560602222637048,0.26736958753955686,2.2801882163151723
AL011986,ANDREW,1986,1986-06-07 12:00:00+00:00,TS,33.6,-76.0,45,999.0,3.264339261216141,TS,0,,-5.0,0.0,25.400000000000002,9.9202,0.0,67.0,0.0008900000000000001,0.25132741228718347,2.642461110496086,2.632743139275954,1.0379466894369103,0.0,2.2295173670637243
AL011986,ANDREW,1986,1986-06-07 18:00:00+00:00,TS,34.3,-75.0,45,1000.0,2.76217818298366,TS,0,,-10.0,0.0,24.8,11.565,0.0,73.0,0.0012100000000000001,0.25132741228718347,2.6718217895015997,2.5663714634958876,1.2155632352229055,0.0,2.533542462572414
AL011986,ANDREW,1986,1986-06-08 00:00:00+00:00,TS,35.2,-73.9,45,1002.0,2.545700926971647,TS,0,,,,24.200000000000003,7.453,0.0,73.0,0.00133,0.25132741228718347,2.7305431475126234,2.4999997877158218,0.7715218707579174,0.0,2.533542462572414
AL011986,ANDREW,1986,1986-06-08 06:00:00+00:00,TS,36.3,-72.7,45,1002.0,2.9400019317075547,TS,0,,,,23.400000000000002,5.1914,0.0,67.0,0.0005700000000000001,0.25132741228718347,2.7305431475126234,2.411504220009067,0.5272991203021737,0.0,2.2295173670637243
AL011986,ANDREW,1986,1986-06-08 12:00:00+00:00,TS,37.9,-71.0,40,1002.0,4.339917669707854,TS,0,,,,23.0,8.8408,0.0,54.0,,0.1256637061435918,2.7305431475126234,2.3672564361556896,0.921385831264851,0.0,1.5707963267948966
AL011986,ANDREW,1986,1986-06-08 18:00:00+00:00,TS,39.6,-68.9,35,1001.0,6.4323171688802026,TS,0,,,,18.0,8.8408,0.0,54.0,,0.0,2.7011824685071097,1.8141591379884723,0.921385831264851,0.0,1.5707963267948966
AL011988,ALBERTO,1988,1988-08-05 18:00:00+00:00,TD,32.0,-77.5,20,1015.0,4.960183561329786,TD,0,,5.0,,28.5,9.354800000000001,61.0,53.0,0.015410000000000002,-0.37699111843077515,3.1122319745842795,2.975663464139628,0.9768910018229747,1.359128736659414,1.520125477543448
AL011988,ALBERTO,1988,1988-08-06 00:00:00+00:00,TD,32.8,-76.2,20,1014.0,4.057786503329646,TD,0,,5.0,,28.400000000000002,7.5558000000000005,46.0,57.0,0.015940000000000003,-0.37699111843077515,3.082871295578766,2.964601518176284,0.7826229048695421,1.024916752234968,1.7228088745492411
AL011988,ALBERTO,1988,1988-08-06 06:00:00+00:00,TD,34.0,-75.2,20,1013.0,2.990372985566103,TD,0,,10.0,,27.6,7.2474,39.0,57.0,0.0031200000000000004,-0.37699111843077515,3.0535106165732557,2.876105950469529,0.7493198025346679,0.8689511595035598,1.7228088745492411
AL011988,ALBERTO,1988,1988-08-06 12:00:00+00:00,TD,35.2,-74.6,25,1012.0,2.146255252562355,TD,0,,10.0,,27.200000000000003,7.0932,42.0,51.0,0.0008900000000000001,-0.25132741228718347,3.024149937567742,2.831858166616152,0.7326682513672309,0.935793556388449,1.4187837790405515
AL011988,ALBERTO,1988,1988-08-06 18:00:00+00:00,TD,37.0,-73.5,25,1011.0,2.239271730538955,TD,0,,10.0,,25.6,3.7008,27.0,55.0,0.00127,-0.25132741228718347,2.994789258562232,2.6548670312026426,0.36633412568361545,0.601581571964003,1.6214671760463446
AL011988,ALBERTO,1988,1988-08-07 00:00:00+00:00,TD,38.7,-72.4,25,1009.0,3.5941802745676514,TD,0,,10.0,,24.700000000000003,4.7288,1.0,57.0,0.00063,-0.25132741228718347,2.9360679005512083,2.5553095175325433,0.47734446679986253,0.02228079896162974,1.7228088745492411
AL011988,ALBERTO,1988,1988-08-07 06:00:00+00:00,TD,40.0,-70.8,30,1006.0,5.338718646465297,TD,0,,5.0,,21.5,5.8082,0.0,57.0,0.00044,-0.12566370614359168,2.847985863534671,2.201327246705524,0.593905324971922,0.0,1.7228088745492411
AL011988,ALBERTO,1988,1988-08-07 12:00:00+00:00,TS,41.5,-69.0,35,1002.0,7.326572916071414,TS,0,,-5.0,0.0,18.6,6.5278,0.0,55.0,0.00044,0.0,2.7305431475126234,1.8805308137685386,0.671612563753295,0.0,1.6214671760463446
AL011988,ALBERTO,1988,1988-08-07 18:00:00+00:00,TS,43.0,-67.5,35,1002.0,9.13139951932506,TS,0,,-10.0,0.0,14.600000000000001,7.7614,0.0,54.0,0.0006100000000000001,0.0,2.7305431475126234,1.4380529752347648,0.8048249730927916,0.0,1.5707963267948966
AL011988,ALBERTO,1988,1988-08-08 00:00:00+00:00,TS,45.0,-65.5,35,1004.0,11.528351107170844,TS,0,,,,15.0,8.8408,0.0,54.0,,0.0,2.789264505523647,1.482300759088142,0.921385831264851,0.0,1.5707963267948966
AL011988,ALBERTO,1988,1988-08-08 06:00:00+00:00,TS,47.0,-63.0,35,1006.0,14.15717288077314,TS,0,,,,16.900000000000002,8.8408,0.0,54.0,,0.0,2.847985863534671,1.6924777323916846,0.921385831264851,0.0,1.5707963267948966
AL011988,ALBERTO,1988,1988-08-08 12:00:00+00:00,EX,49.0,-60.0,30,1008.0,16.98674598079392,TD,0,,,,28.1,8.8408,34.0,54.0,,-0.12566370614359168,2.9067072215456946,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011988,ALBERTO,1988,1988-08-08 18:00:00+00:00,EX,51.0,-56.0,25,1010.0,20.24907172258046,TD,0,,,,28.1,8.8408,34.0,54.0,,-0.25132741228718347,2.9654285795567183,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-29 12:00:00+00:00,LO,25.9,-78.0,20,1012.0,11.06567327286487,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-29 18:00:00+00:00,LO,25.9,-79.0,20,1012.0,11.20987349746632,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-30 00:00:00+00:00,LO,25.9,-80.0,20,1012.0,11.416063560350873,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-30 06:00:00+00:00,LO,26.0,-80.9,20,1012.0,11.55702462716932,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-30 12:00:00+00:00,LO,26.2,-81.8,20,1012.0,11.654097366493692,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-06-30 18:00:00+00:00,LO,26.7,-82.4,20,1012.0,11.414902974279196,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-01 00:00:00+00:00,LO,27.3,-82.7,20,1012.0,10.99864298504952,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-01 06:00:00+00:00,LO,28.0,-82.7,20,1012.0,10.384491851991326,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-01 12:00:00+00:00,LO,28.7,-82.5,20,1012.0,9.69036744354028,TD,0,,0.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-01 18:00:00+00:00,LO,29.3,-82.2,20,1012.0,9.040304222492615,TD,0,,5.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-02 00:00:00+00:00,LO,29.9,-81.6,20,1012.0,8.254972241620441,TD,0,,5.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-02 06:00:00+00:00,LO,30.4,-81.0,20,1012.0,7.559342347375731,TD,0,,5.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-02 12:00:00+00:00,LO,30.9,-80.3,20,1012.0,6.828277918530501,TD,0,,10.0,,28.1,8.8408,34.0,54.0,,-0.37699111843077515,3.024149937567742,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011991,ANA,1991,1991-07-02 18:00:00+00:00,TD,31.3,-79.7,25,1012.0,6.23707722152236,TD,0,,5.0,,27.400000000000002,1.799,42.0,54.0,0.00948,-0.25132741228718347,3.024149937567742,2.8539820585428406,0.1609649946185583,0.935793556388449,1.5707963267948966
AL011991,ANA,1991,1991-07-03 00:00:00+00:00,TD,31.5,-79.0,25,1011.0,5.810211012154379,TD,0,,15.0,,27.6,3.1868,45.0,56.0,0.007220000000000001,-0.25132741228718347,2.994789258562232,2.876105950469529,0.3108289551254919,1.0026359532733382,1.672138025297793
AL011991,ANA,1991,1991-07-03 06:00:00+00:00,TD,32.5,-77.4,25,1010.0,4.452444849236446,TD,0,,20.0,,27.6,5.7568,40.0,57.0,0.0008700000000000001,-0.25132741228718347,2.9654285795567183,2.876105950469529,0.5883548079161097,0.8912319584651895,1.7228088745492411
AL011991,ANA,1991,1991-07-03 12:00:00+00:00,TD,33.9,-75.4,30,1008.0,3.0432334751654326,TD,0,,15.0,,26.900000000000002,9.8688,22.0,58.0,0.00127,-0.12566370614359168,2.9067072215456946,2.798672328726119,1.032396172381098,0.49017757715585425,1.7734797238006896
AL011991,ANA,1991,1991-07-03 18:00:00+00:00,TD,35.2,-73.4,30,1006.0,2.8658238480864187,TD,0,,15.0,,26.0,15.5228,2.0,55.0,0.0022400000000000002,-0.12566370614359168,2.847985863534671,2.69911481505602,1.642953048520457,0.04456159792325948,1.6214671760463446
AL011991,ANA,1991,1991-07-04 00:00:00+00:00,TS,36.2,-70.7,40,1003.0,4.546173363536224,TS,0,,5.0,0.0,25.8,16.3966,0.0,51.0,0.0032700000000000003,0.1256637061435918,2.7599038265181335,2.676990923129331,1.737311838469267,0.0,1.4187837790405515
AL011991,ANA,1991,1991-07-04 06:00:00+00:00,TS,37.1,-67.8,45,1002.0,6.79690436777264,TS,0,,-5.0,0.0,25.200000000000003,20.7142,0.0,46.0,0.00253,0.25132741228718347,2.7305431475126234,2.6106192473492653,2.2035552711575055,0.0,1.1654295327833104
AL011991,ANA,1991,1991-07-04 12:00:00+00:00,TS,37.6,-64.7,45,1001.0,9.26946559404567,TS,0,,-10.0,0.0,25.3,20.919800000000002,0.0,44.0,0.0021200000000000004,0.25132741228718347,2.7011824685071097,2.621681193312609,2.225757339380755,0.0,1.0640878342804139
AL011991,ANA,1991,1991-07-04 18:00:00+00:00,TS,37.9,-61.1,45,1000.0,12.124523016900271,TS,0,,,,24.5,21.1254,0.0,43.0,0.0017200000000000002,0.25132741228718347,2.6718217895015997,2.5331856256058547,2.2479594076040037,0.0,1.0134169850289654
AL011991,ANA,1991,1991-07-05 00:00:00+00:00,TS,38.0,-57.5,45,1001.0,14.967086070687412,TS,0,,,,24.1,17.0134,0.0,43.0,0.0016200000000000001,0.25132741228718347,2.7011824685071097,2.4889378417524775,1.8039180431390154,0.0,1.0134169850289654
AL011991,ANA,1991,1991-07-05 06:00:00+00:00,TS,37.5,-54.2,40,1003.0,17.603645115757033,TS,0,,,,23.6,8.8408,0.0,54.0,,0.1256637061435918,2.7599038265181335,2.4336281119357555,0.921385831264851,0.0,1.5707963267948966
AL011991,ANA,1991,1991-07-05 12:00:00+00:00,TS,37.0,-50.7,35,1005.0,20.431474720561344,TS,0,,,,23.400000000000002,8.8408,0.0,54.0,,0.0,2.8186251845291572,2.411504220009067,0.921385831264851,0.0,1.5707963267948966
AL011995,ALLISON,1995,1995-06-03 00:00:00+00:00,TD,17.4,-84.3,30,1005.0,20.73007799423179,TD,0,,20.0,,28.400000000000002,11.4108,48.0,74.0,0.019420000000000003,-0.12566370614359168,2.8186251845291572,2.964601518176284,1.1989116840554686,1.0694783501582275,2.584213311823862
AL011995,ALLISON,1995,1995-06-03 06:00:00+00:00,TD,18.3,-84.9,30,1004.0,20.070044298091908,TD,0,,30.0,,28.5,9.1492,53.0,71.0,0.012020000000000001,-0.12566370614359168,2.789264505523647,2.975663464139628,0.9546889335997252,1.1808823449663761,2.4322007640695174
AL011995,ALLISON,1995,1995-06-03 12:00:00+00:00,TS,19.3,-85.7,35,1003.0,19.42218169674156,TS,0,,30.0,1.0,28.400000000000002,10.999600000000001,61.0,67.0,0.012050000000000002,0.0,2.7599038265181335,2.964601518176284,1.15450754760897,1.359128736659414,2.2295173670637243
AL011995,ALLISON,1995,1995-06-03 18:00:00+00:00,TS,20.6,-85.8,40,1001.0,18.271696004998663,TS,0,,25.0,0.0,28.3,13.1584,64.0,61.0,0.013290000000000001,0.1256637061435918,2.7011824685071097,2.95353957221294,1.3876292639530887,1.4259711335443033,1.9254922715550342
AL011995,ALLISON,1995,1995-06-04 00:00:00+00:00,TS,22.0,-86.0,50,997.0,17.09523265422718,TS,0,,15.0,0.0,28.1,13.2098,50.0,61.0,0.014230000000000001,0.37699111843077515,2.5837397524850623,2.931415680286251,1.393179781008901,1.1140399480814869,1.9254922715550342
AL011995,ALLISON,1995,1995-06-04 06:00:00+00:00,TS,23.3,-86.3,60,995.0,16.087060714636188,TS,0,,0.0,0.0,27.900000000000002,13.929400000000001,29.0,62.0,0.00742,0.6283185307179587,2.5250183944740385,2.9092917883595626,1.4708870197902741,0.6461431698872624,1.9761631208064827
AL011995,ALLISON,1995,1995-06-04 12:00:00+00:00,HU,24.7,-86.2,65,987.0,14.841875268176526,Cat 1,0,,-5.0,0.0,27.900000000000002,15.42,51.0,56.0,0.007540000000000001,0.7539822368615504,2.29013296242994,2.9092917883595626,1.6318520144088322,1.1363207470431167,1.672138025297793
AL011995,ALLISON,1995,1995-06-04 18:00:00+00:00,HU,26.2,-86.2,65,988.0,13.599334322076771,Cat 1,0,,-5.0,0.0,27.6,15.5228,52.0,54.0,0.009080000000000001,0.7539822368615504,2.3194936414354537,2.876105950469529,1.642953048520457,1.1586015460047463,1.5707963267948966
AL011995,ALLISON,1995,1995-06-05 00:00:00+00:00,HU,27.6,-86.1,65,988.0,12.433782153020404,Cat 1,0,,-10.0,0.0,27.3,13.0556,31.0,54.0,0.01204,0.7539822368615504,2.3194936414354537,2.8429201125794963,1.376528229841464,0.6907047678105219,1.5707963267948966
AL011995,ALLISON,1995,1995-06-05 06:00:00+00:00,TS,28.5,-85.6,60,990.0,11.459191492603994,TS,0,,-15.0,0.0,26.8,16.1396,10.0,53.0,0.00206,0.6283185307179587,2.3782149994464774,2.7876103827627743,1.7095592531902055,0.22280798961629739,1.520125477543448
AL011995,ALLISON,1995,1995-06-05 12:00:00+00:00,TS,29.6,-84.7,60,990.0,10.111203444799967,TS,0,,-30.0,0.0,26.3,17.5788,3.0,51.0,0.00102,0.6283185307179587,2.3782149994464774,2.7323006529460527,1.8649737307529513,0.06684239688488922,1.4187837790405515
AL011995,ALLISON,1995,1995-06-05 18:00:00+00:00,TS,30.7,-83.8,45,993.0,8.772463712235968,TS,0,,-5.0,0.0,25.900000000000002,8.8408,0.0,54.0,,0.25132741228718347,2.466297036463015,2.6880528690926755,0.921385831264851,0.0,1.5707963267948966
AL011995,ALLISON,1995,1995-06-06 00:00:00+00:00,TD,31.8,-82.8,30,993.0,7.385346753090213,TD,0,,10.0,,25.3,8.8408,0.0,54.0,,-0.12566370614359168,2.466297036463015,2.621681193312609,0.921385831264851,0.0,1.5707963267948966
AL011995,ALLISON,1995,1995-06-10 06:00:00+00:00,EX,60.0,-52.0,40,990.0,27.912917450944573,TS,0,,,,28.1,8.8408,34.0,54.0,,0.1256637061435918,2.3782149994464774,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011995,ALLISON,1995,1995-06-10 12:00:00+00:00,EX,62.0,-53.0,40,992.0,29.05485313863185,TS,0,,,,28.1,8.8408,34.0,54.0,,0.1256637061435918,2.436936357457501,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011995,ALLISON,1995,1995-06-10 18:00:00+00:00,EX,64.0,-55.0,35,992.0,30.06991513435132,TS,0,,,,28.1,8.8408,34.0,54.0,,0.0,2.436936357457501,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011995,ALLISON,1995,1995-06-11 00:00:00+00:00,EX,65.0,-56.0,35,993.0,30.654970507761224,TS,0,,,,28.1,8.8408,34.0,54.0,,0.0,2.466297036463015,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-17 18:00:00+00:00,TD,26.8,-77.8,25,1010.0,10.148903012251631,TD,0,,5.0,,27.6,7.1446000000000005,40.0,62.0,0.012230000000000001,-0.25132741228718347,2.9654285795567183,2.876105950469529,0.7382187684230433,0.8912319584651895,1.9761631208064827
AL011996,ARTHUR,1996,1996-06-18 00:00:00+00:00,TD,27.7,-78.3,25,1010.0,9.322094134486855,TD,0,,10.0,,27.5,2.8784,43.0,55.0,0.010110000000000001,-0.25132741228718347,2.9654285795567183,2.865044004506185,0.2775258527906178,0.9580743553500788,1.6214671760463446
AL011996,ARTHUR,1996,1996-06-18 06:00:00+00:00,TD,28.6,-78.8,25,1009.0,8.529874032025608,TD,0,,10.0,,27.400000000000002,2.6214,39.0,55.0,0.00351,-0.25132741228718347,2.9360679005512083,2.8539820585428406,0.24977326751155596,0.8689511595035598,1.6214671760463446
AL011996,ARTHUR,1996,1996-06-18 12:00:00+00:00,TD,29.7,-78.8,25,1008.0,7.463774465670413,TD,0,,15.0,,27.200000000000003,4.5746,35.0,60.0,0.004200000000000001,-0.25132741228718347,2.9067072215456946,2.831858166616152,0.46069291563242554,0.7798279636570409,1.8748214223035862
AL011996,ARTHUR,1996,1996-06-18 18:00:00+00:00,TD,30.6,-78.7,30,1008.0,6.57435391490373,TD,0,,10.0,,27.0,5.4484,30.0,64.0,0.010150000000000001,-0.12566370614359168,2.9067072215456946,2.809734274689463,0.5550517055812356,0.6684239688488922,2.0775048193093792
AL011996,ARTHUR,1996,1996-06-19 00:00:00+00:00,TS,31.5,-78.7,35,1004.0,5.718868103534417,TS,0,,0.0,0.0,27.0,4.2662,33.0,66.0,0.01127,0.0,2.789264505523647,2.809734274689463,0.42738981329755144,0.7352663657337813,2.178846517812276
AL011996,ARTHUR,1996,1996-06-19 06:00:00+00:00,TS,32.3,-78.6,35,1006.0,4.939724151765492,TS,0,,0.0,0.0,26.8,2.4672,37.0,64.0,0.0022500000000000003,0.0,2.847985863534671,2.7876103827627743,0.2331217163441189,0.8243895615803003,2.0775048193093792
AL011996,ARTHUR,1996,1996-06-19 12:00:00+00:00,TS,33.2,-78.1,40,1005.0,3.946150355055414,TS,0,,-10.0,0.0,26.6,7.8642,30.0,65.0,0.00088,0.1256637061435918,2.8186251845291572,2.7654864908360857,0.8159260072044162,0.6684239688488922,2.1281756685608277
AL011996,ARTHUR,1996,1996-06-19 18:00:00+00:00,TS,33.9,-77.3,40,1005.0,3.0681102972459424,TS,0,,-10.0,0.0,26.700000000000003,5.7054,14.0,68.0,0.00099,0.1256637061435918,2.8186251845291572,2.7765484367994304,0.5828042908602973,0.31193118546281634,2.2801882163151723
AL011996,ARTHUR,1996,1996-06-20 00:00:00+00:00,TS,34.7,-76.4,35,1005.0,2.155629756182089,TS,1,North Carolina,-5.0,0.0,25.8,9.7146,22.0,66.0,0.001,0.0,2.8186251845291572,2.676990923129331,1.015744621213661,0.49017757715585425,2.178846517812276
AL011996,ARTHUR,1996,1996-06-20 06:00:00+00:00,TS,35.5,-75.4,35,1005.0,1.5319229421307494,TS,0,,-5.0,0.0,24.5,9.0464,14.0,72.0,0.0007000000000000001,0.0,2.8186251845291572,2.5331856256058547,0.9435878994881004,0.31193118546281634,2.4828716133209654
AL011996,ARTHUR,1996,1996-06-20 12:00:00+00:00,TD,36.4,-74.1,30,1005.0,1.8174304561480397,TD,0,,5.0,,23.5,12.5416,4.0,66.0,0.00103,-0.12566370614359168,2.8186251845291572,2.422566165972411,1.3210230592833405,0.08912319584651895,2.178846517812276
AL011996,ARTHUR,1996,1996-06-20 18:00:00+00:00,TD,36.9,-72.5,30,1004.0,3.0373349338966382,TD,0,,15.0,,24.400000000000002,17.4246,0.0,70.0,0.004070000000000001,-0.12566370614359168,2.789264505523647,2.5221236796425104,1.8483221795855143,0.0,2.381529914818069
AL011996,ARTHUR,1996,1996-06-21 00:00:00+00:00,TD,37.3,-70.3,30,1003.0,4.807850105836876,TD,0,,15.0,,24.1,8.8408,0.0,54.0,,-0.12566370614359168,2.7599038265181335,2.4889378417524775,0.921385831264851,0.0,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-21 06:00:00+00:00,TD,37.3,-66.5,30,1002.0,7.834099808569254,TD,0,,15.0,,24.400000000000002,8.8408,0.0,54.0,,-0.12566370614359168,2.7305431475126234,2.5221236796425104,0.921385831264851,0.0,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-22 06:00:00+00:00,EX,40.0,-47.0,45,995.0,23.09677958827286,TS,0,,,,28.1,8.8408,34.0,54.0,,0.25132741228718347,2.5250183944740385,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-22 12:00:00+00:00,EX,41.0,-43.0,45,993.0,26.113424290792217,TS,0,,,,28.1,8.8408,34.0,54.0,,0.25132741228718347,2.466297036463015,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-22 18:00:00+00:00,EX,42.5,-40.0,45,992.0,28.322092565180306,TS,0,,,,28.1,8.8408,34.0,54.0,,0.25132741228718347,2.436936357457501,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011996,ARTHUR,1996,1996-06-23 00:00:00+00:00,EX,44.0,-37.0,45,996.0,30.49972428442516,TS,0,,,,28.1,8.8408,34.0,54.0,,0.25132741228718347,2.5543790734795486,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011997,UNNAMED,1997,1997-05-31 18:00:00+00:00,LO,28.5,-77.4,25,1011.0,8.416660570413546,TD,0,,20.0,,28.1,8.8408,34.0,54.0,,-0.25132741228718347,2.994789258562232,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011997,UNNAMED,1997,1997-06-01 00:00:00+00:00,LO,29.5,-77.1,25,1009.0,7.394066495915336,TD,0,,20.0,,28.1,8.8408,34.0,54.0,,-0.25132741228718347,2.9360679005512083,2.931415680286251,0.921385831264851,0.7575471646954111,1.5707963267948966
AL011997,UNNAMED,1997,1997-06-01 06:00:00+00:00,SD,31.2,-76.3,30,1006.0,5.659928019549898,TD,0,,10.0,,25.700000000000003,10.023,0.0,74.0,0.00372,-0.12566370614359168,2.847985863534671,2.665928977165987,1.049047723548535,0.0,2.584213311823862
AL011997,UNNAMED,1997,1997-06-01 12:00:00+00:00,SS,33.2,-75.3,35,1003.0,3.745442624196592,TS,0,,0.0,0.0,25.0,17.0134,0.0,80.0,0.0007400000000000001,0.0,2.7599038265181335,2.5884953554225762,1.8039180431390154,0.0,2.888238407332552
AL011997,UNNAMED,1997,1997-06-01 18:00:00+00:00,SS,35.5,-74.1,45,1004.0,2.228121188968147,TS,0,,-15.0,0.0,23.200000000000003,21.331,0.0,76.0,0.00055,0.25132741228718347,2.789264505523647,2.389380328082378,2.2701614758272535,0.0,2.6855550103267585
AL011997,UNNAMED,1997,1997-06-02 00:00:00+00:00,SS,37.6,-72.2,45,1006.0,3.347531860523146,TS,0,,,,21.0,23.901,0.0,74.0,0.00055,0.25132741228718347,2.847985863534671,2.1460175168888025,2.547687328617871,0.0,2.584213311823862
